Date,Open,High,Low,Close,Volume
2020-06-24,55.64,55.64,53.8,54.03,23925033
2020-06-29,53.51,54.39,52.8,53.49,20728150
2020-06-30,53.62,54.6,53.43,53.57,20583990
2020-07-01,54.48,55.4,54.01,54.69,29938509
2020-07-02,54.6,57.36,54.45,56,32562275
2020-07-03,57,58.13,56.28,56.99,28303620
2020-07-06,56.9,60.02,56.26,59,42566435
2020-07-07,62.83,64.9,61.73,64.9,48835217
2020-07-08,64.68,65,62.31,64.57,43355038
2020-07-09,63.45,66.5,63.45,64.68,32601180
2020-07-10,64.67,65.38,63.61,64.19,29055472
2020-07-13,66,69.94,65.5,69.87,44131712
2020-07-14,68,68,64,64.56,46623734
2020-07-15,66,66.1,59.85,63.83,44262486
2020-07-16,63.86,64.49,59,59.34,33384843
2020-07-17,60.01,61.97,58.69,60.55,26482441
2020-07-20,61.83,62.72,59.3,61.8,25516208
2020-07-21,63,64.45,61.41,62.24,24433886
2020-07-22,61.5,62.6,61.28,61.54,18934486
2020-07-23,60.1,61.5,58.42,61.48,26544345
2020-07-24,60,60,55.33,55.33,51207075
2020-07-27,55.33,55.36,52.61,54.33,25813890
2020-07-28,55.43,57.68,54.88,55.6,27502361
2020-07-29,55.09,57.28,54.65,57,22856206
2020-07-30,57.4,57.59,54.92,55.27,23873666
2020-07-31,55.7,57.27,55.07,55.96,20525248
2020-08-03,56.2,57.29,55.8,57.29,23002745
2020-08-04,58.3,60.36,58.01,58.77,37373343
2020-08-05,58.42,58.9,55.36,58.15,35847580
2020-08-06,57.91,58.5,56.4,57.3,19650217
2020-08-07,56.8,57.75,54.98,56.08,17020128
2020-08-10,55.55,55.56,53,54.4,22725973
2020-08-11,54.5,56.25,53.97,54.1,21407663
2020-08-12,55.1,58.32,53.36,57.8,33728216
2020-08-13,57,57.49,55.63,55.77,21762508
2020-08-14,55.79,56.25,53.71,54.7,17613960
2020-08-17,54.7,55.39,53.8,55.38,17850950
2020-08-18,56.5,56.7,55.26,55.52,16155755
2020-08-19,55.6,56.07,54,54.21,16773941
2020-08-20,53.5,53.5,51.84,52.14,21068273
2020-08-21,52.2,53.44,51.18,51.8,15669676
2020-08-24,52.6,53.85,51.78,53.35,18762183
2020-08-25,53.99,54,52.38,52.55,12360178
2020-08-26,52.55,52.57,48.9,49.23,28169071
