Date,Open,High,Low,Close,Volume
2020-06-24,169.29,173.84,167.5,169.04,9174586
2020-06-29,168,171.58,165,166.24,7282112
2020-06-30,170,172.92,168.38,170.91,6846119
2020-07-01,171.38,178.58,169,173.75,9177580
2020-07-02,173.65,178,170,171.3,8956670
2020-07-03,170.3,185.15,170.3,180.16,12817998
2020-07-06,181.88,198.18,181,198.18,14433845
2020-07-07,205.99,218,200.1,202.83,15021968
2020-07-08,204.1,214.78,201.9,211.98,11299054
2020-07-09,206.95,219.89,205.63,212,11370851
2020-07-10,211,226.3,208.88,221.3,11782847
2020-07-13,217.28,225,212.5,224.51,14336896
2020-07-14,214,218.8,207,214.06,16984437
2020-07-15,213.92,216.88,194.44,198,15500687
2020-07-16,196.05,199.8,178.2,178.2,14580910
2020-07-17,176.99,179.87,169.5,173,11928592
2020-07-20,176,182.3,167.33,182.28,11749650
2020-07-21,179.94,185.18,177.21,182,8214476
2020-07-22,182,194.66,180.36,187,10071037
2020-07-23,185,192.2,184.48,191.85,8911175
2020-07-24,187.81,189.77,177.96,178.59,9366034
2020-07-27,178.63,183.48,171.81,177.21,6383889
2020-07-28,179.51,180.78,173.66,176.24,4789713
2020-07-29,176.5,189.8,176.25,189.2,8499561
2020-07-30,189.1,189.88,185.49,189.54,7339626
2020-07-31,188.88,208.49,187,208.49,13472735
2020-08-03,229.33,229.34,226.01,229.34,4347743
2020-08-04,236,238.88,210,213,15768287
2020-08-05,224,224,213,215,14254414
2020-08-06,210.5,224.6,203.85,217.97,13122056
2020-08-07,216,217.6,198.11,208.4,13109954
2020-08-10,201.01,228,200,220.8,13171116
2020-08-11,218.99,230.6,217.5,219.8,10438469
2020-08-12,218,220.04,203.99,212.62,9270102
2020-08-13,214.63,215.58,204.2,205,7139879
2020-08-14,203.01,210.99,203.01,208,5116205
2020-08-17,208.22,214.45,205.34,213.19,6872188
2020-08-18,212.5,218.5,207.58,214.23,6299236
2020-08-19,212.03,221.6,206.03,207.8,9137022
2020-08-20,202,206.68,196.62,199,7416816
2020-08-21,202,203.3,197.21,199.4,4543869
2020-08-24,201,201,192,194.7,5841384
2020-08-25,200,200,192.55,195.39,4257828
2020-08-26,194.99,194.99,182.99,184.7,8652758
2020-08-27,185.11,192.96,181.01,189,6545612
2020-08-28,190,192.23,186.68,190.74,4714031
2020-08-31,193,194.1,184.3,184.3,7330051
2020-09-01,183.5,187.2,182.04,185.92,4171637
2020-09-02,186,186.91,179.2,180.03,7220348
2020-09-03,181.88,185.5,177.5,184.99,7415508
2020-09-04,182,195,181.17,187.05,11758205
2020-09-07,187,187,168.35,170.13,14087006
2020-09-08,168.9,169.97,164.36,167.09,7642170
2020-09-09,164.51,164.72,150.5,155,9219506
2020-09-10,159,161.65,155.5,156.43,6738099
2020-09-11,155.95,159.3,153,157.2,8936460
2020-09-14,157.2,157.99,151.53,153.4,8295135
2020-09-15,153.44,163.77,151.46,160,9833563
2020-09-16,157.76,160.7,155.05,155.97,5530449
2020-09-17,156,161.99,153.87,160.48,6821272
2020-09-18,160.09,163.83,158.35,163.58,5532279
2020-09-21,163.9,169.84,162.7,163.57,6215075
2020-09-22,160.7,163,158.31,158.73,3858055
2020-09-23,159.83,161.98,158,160.31,4047125
2020-09-24,158.69,160,156,156.88,3429501
2020-09-25,158.4,158.88,155.08,156.85,3049269
2020-09-28,155.03,156.49,151.8,154.76,4261231
2020-09-29,157.59,164.89,156.17,161.09,6445319
2020-09-30,162,162.5,158.21,159.06,3736913
2020-10-09,163.1,164.26,160.31,161.7,4389980
2020-10-12,164,177.87,162.51,177.87,10018845
2020-10-13,178.3,180.35,175.66,179.99,6092452
2020-10-14,180,180.3,173,174,5945997
2020-10-15,174.05,179.2,169.99,171.55,5292729
2020-10-16,172.46,174.55,169,173.21,3461671
2020-10-19,173.92,174.99,167.25,168.28,4271688
2020-10-20,168,171.14,165.08,170.57,3084054
2020-10-21,170.75,171,156.11,164.4,9320411
2020-10-22,160.8,164.3,160.1,161.11,3271004
2020-10-23,161.01,164.5,157.22,157.72,3445598
2020-10-26,156.5,160.78,155.01,159.5,2967391
2020-10-27,157.91,163,157.55,162.28,2726041
2020-10-28,161.59,164,158.51,163.8,3597177
2020-10-29,160.28,163.49,160,161.34,3150813
2020-10-30,162,176,161.9,171,10541225
2020-11-02,171.55,181,170,178.96,9301195
2020-11-03,180.2,185.52,178.06,180.9,8046950
2020-11-04,180.9,180.93,173.82,174.01,7317185
2020-11-05,179.01,181.49,175.1,178.65,6044408
2020-11-06,178.65,190,175.99,189.88,10598979
2020-11-09,192.91,208.8,192.9,204.49,12982105
2020-11-10,199,199.2,190.8,195,10889793
2020-11-11,191.59,194,179.01,179.26,10301996
2020-11-12,182.79,182.79,176.5,179.7,5324885
2020-11-13,177,184.98,176,181.87,5778800
2020-11-16,181.8,181.8,176.66,179.4,5084062
2020-11-17,179.12,183.83,171.05,183.32,8295124
2020-11-18,181.5,182.99,177,179.48,5551324
2020-11-19,176,183,175.4,178.89,4114265
2020-11-20,178.8,180.58,175.58,176.17,4090782
2020-11-23,175.3,178.5,173.21,176.17,4736574
2020-11-24,175.96,179.86,175.96,176.9,5328436
2020-11-25,176.9,178.98,175.51,176.9,4352320
2020-11-26,177.88,178.54,169.2,169.35,6107502
2020-11-27,168.22,172.53,166.5,169.66,4728888
2020-11-30,170,173.78,166.92,172,5789380
2020-12-01,171.48,172.2,169.53,171.4,4350193
2020-12-02,172,175.4,170.4,171.06,7479475
2020-12-03,170.81,171,163.5,164.92,8300286
2020-12-04,164.11,166.77,163.5,165.38,5204727
2020-12-07,170.66,178.12,170.66,175.8,13035961
2020-12-08,175.82,176.5,171.11,172.8,7441304
2020-12-09,173.56,173.78,168,168.3,5535731
2020-12-10,167.5,169.5,165.68,168.7,5386954
2020-12-11,168.09,169.94,163.85,164.88,7275064
2020-12-14,164,165.6,159.02,165.6,7550416
2020-12-15,165,168.14,163.29,164.81,5766395
2020-12-16,164.3,164.36,158.3,159.48,6535162
2020-12-17,159.39,161.85,157.7,160.69,5301044
2020-12-18,164.49,164.6,158.8,159,5527816
2020-12-21,158.81,174.9,158.81,173.25,17884208
2020-12-22,172,174.12,163.5,164.24,12321555
2020-12-23,164.11,172.9,162,172.82,12404198
2020-12-24,173,178,170.7,176.08,11449412
2020-12-25,174,178.5,171,172.79,7621849
2020-12-28,172,175.85,169.08,172.62,6625798
2020-12-29,171.66,178.98,170.06,175.77,9002619
2020-12-30,173.51,174.7,168.05,173.04,8704199
2020-12-31,175.2,183.84,175.2,180.74,13934364
2021-01-04,181.9,193.38,180.74,192.75,13428071
2021-01-05,189.5,198.26,189.05,197.85,11875388
2021-01-06,201,201.49,189,192.12,10041356
2021-01-07,192.12,192.9,182.01,190.54,10684861
2021-01-08,191.5,191.5,183.08,187.25,10353087
2021-01-11,189,205.98,189,200.12,15207952
2021-01-12,200.12,208.56,197.56,206.29,11480642
2021-01-13,205.01,226.92,205.01,223.2,18285512
2021-01-14,225.99,228,213.5,218.58,15512396
2021-01-15,220.01,228,205.2,214.86,16613251
2021-01-18,212.02,236,207.18,233.98,13049920
2021-01-19,232,237.98,227.68,231.01,10172248
2021-01-20,227,232.58,223.21,227.5,8363549
2021-01-21,229,231.7,222.07,225.1,9517262
2021-01-22,226.5,228.38,210.16,221.01,13567245
2021-01-25,219.83,228,214.56,223.19,11380570
2021-01-26,222.96,227.32,213.77,218.3,7613913
2021-01-27,217.6,220.8,210,216.68,6454805
2021-01-28,213.6,214.28,199.38,200.73,9675363
2021-01-29,204.01,206.58,196.5,200.4,6960682
2021-02-01,200.88,204.88,198.5,201.99,4365406
2021-02-02,201.8,204.4,191.18,204.04,7763957
2021-02-03,201.5,203,194.44,196.5,7596176
2021-02-04,192,196.48,185.88,194,10676216
2021-02-05,196.01,196.5,188,189.7,6715220
2021-02-08,190.02,199.99,190.01,197.6,6535458
2021-02-09,197.6,203.2,195,201,6264147
2021-02-10,201.01,204.31,196.5,201.59,5839374
2021-02-18,206.66,218.16,203.66,210.95,10734482
2021-02-19,207.89,207.94,193.08,198.2,9518265
2021-02-22,195.9,199.42,192,192.8,6094540
2021-02-23,189.03,196.23,187.85,192.86,4755550
2021-02-24,192.5,201.5,191.01,194.6,6855150
2021-02-25,198,199.58,186.91,191.13,7715595
2021-02-26,185,188.29,177.4,179.4,8928866
2021-03-01,182.34,186.39,180.25,186.18,5239339
2021-03-02,195.47,202.68,194.11,199.9,12605811
2021-03-03,196.7,196.7,185.2,189.99,9848419
2021-03-04,193,193.41,182.01,183.4,7383759
2021-03-05,178,181.99,177,181.98,5327297
2021-03-08,182.98,183.99,164.44,165.01,8926688
2021-03-09,161.71,162.88,154.3,155.13,8622741
2021-03-10,158.66,159,151.88,152.3,8022659
2021-03-11,152.72,160.36,148.6,156.1,11071048
2021-03-12,156.1,157.49,150.55,152.49,7237515
2021-03-15,149.55,149.55,144.29,145.56,7081029
2021-03-16,149.07,149.52,138.99,139.55,8643651
2021-03-17,143.5,145.39,140.68,144.8,6461209
2021-03-18,145.42,146,143.51,144.9,3993202
2021-03-19,141.02,145.53,140.22,142,4690012
2021-03-22,142.28,143.49,137.9,140.76,5449193
2021-03-23,140.83,144.26,138.55,139.95,4366356
2021-03-24,138.7,139.85,133.53,134.1,5472691
2021-03-25,134,140.74,133.64,138.85,5618582
2021-03-26,139.5,142.88,138,141.45,4932779
2021-03-29,142.38,146.04,141.47,142.37,5583006
2021-03-30,142.4,145.54,141.5,144.38,4498554
2021-03-31,144.03,144.38,140.3,143.54,3314657
2021-04-01,144.24,152.18,144.24,151.99,7014861
2021-04-02,152.2,167,152.2,164.25,10856264
2021-04-06,164.26,165,159,160.29,6213480
2021-04-07,161.38,164.49,157.83,163.4,6221245
2021-04-08,161.03,166.8,160.5,162.21,5315080
2021-04-09,161.29,165.09,158.98,159.5,4252602
2021-04-12,162,165.5,160.2,162.3,6415604
2021-04-13,161.56,161.95,156.8,157.5,4594488
2021-04-14,158.01,159.5,154.8,155.45,4462078
2021-04-15,155.51,156,149.05,153.2,5487536
2021-04-16,153.99,154.91,147.28,151.12,4374904
2021-04-19,152,157.79,148.33,157.49,5085628
2021-04-20,155.01,158.48,155.01,156.85,3734941
2021-04-21,155.02,158.66,154.7,158.03,3718680
2021-04-22,157,160,151.91,155.93,7141554
2021-04-23,155.93,164.71,155.8,163.97,7477079
2021-04-26,164.63,172.88,164.63,166.4,8158466
2021-04-27,165.1,170.7,165.01,166.17,5313658
2021-04-28,166.65,166.99,160.62,164.3,5530322
2021-04-29,165.2,172.86,164.5,169.78,7439422
2021-04-30,169.79,169.9,164.28,165.62,6001334
2021-05-06,162.5,168.66,160.7,167.5,5361055
2021-05-07,166.62,172.78,162.3,162.3,6713219
