Date,Open,High,Low,Close,Volume
2020-06-24,71.1,73.06,70.76,71.7,19668098
2020-06-29,71.5,72.43,70.3,70.6,17337630
2020-06-30,71.41,72.85,70.87,71.8,16983101
2020-07-01,73.21,75.45,71.03,72.47,23509322
2020-07-02,72.63,74.61,71.8,72.14,21407418
2020-07-03,73.3,79.35,73.23,79.35,45538812
2020-07-06,79.33,81.59,77.41,80.9,46122416
2020-07-07,84.76,88.5,83,83,46670587
2020-07-08,81.94,84.28,81.86,82.75,31915588
2020-07-09,82.75,86.3,81.46,84.46,32797352
2020-07-10,84.47,92.36,83.05,89,39602931
2020-07-13,92.6,97.9,92.29,97.9,57987128
2020-07-14,97.9,97.91,90.58,96.55,53638869
2020-07-15,97,97.29,92.69,94.5,38869586
2020-07-16,94.4,95.5,85.05,85.05,56046663
2020-07-17,83.02,85.36,80.07,81.59,43096874
2020-07-20,83.7,89.3,81.61,87.17,43173031
2020-07-21,89.9,91.33,87.68,88.09,31722234
2020-07-22,86,89.48,85.5,87.19,26954483
2020-07-23,86.06,89,85.58,88.99,32728656
2020-07-24,87.78,88.14,82.5,83,38817374
2020-07-27,83.5,85.2,82.3,83.52,20882846
2020-07-28,85.98,86.66,83,83.91,21644067
2020-07-29,83.31,87.5,82.52,86.93,28797550
2020-07-30,87.02,87.63,84.3,85,22449269
2020-07-31,84.96,86.66,83.46,85.39,25812289
2020-08-03,85.41,86.5,84.4,86.17,28030360
2020-08-04,86.95,91,86.88,89,38395587
2020-08-05,89,89,86.58,88.15,19022684
2020-08-06,88.81,89.6,87,88.73,20533266
2020-08-07,87.6,88.76,83.81,85.38,24597416
2020-08-10,83.79,84.35,80,81.98,33653884
2020-08-11,81.9,83.2,80.95,81,19417260
2020-08-12,81.18,81.98,78.45,81.98,22097173
2020-08-13,83.5,83.8,81.65,81.8,13582779
2020-08-14,82.1,82.59,80,81.93,12062031
2020-08-17,82.2,83.23,81.33,82.92,15103194
2020-08-18,84.01,84.51,81.8,82.18,16155250
2020-08-19,81.4,81.64,79.52,79.65,18735826
2020-08-20,79.64,80,78.1,78.55,12272430
2020-08-21,80,80.64,78.9,79.58,11190548
2020-08-24,79.9,82.28,79.69,81.44,17128061
2020-08-25,81,82.88,80.5,81.24,14510634
2020-08-26,82,85.31,81.68,83.42,32047153
2020-08-27,86.5,87.55,84.7,85.42,25203489
2020-08-28,85,86.06,83.02,85.39,18647043
2020-08-31,87.02,88.22,84.88,85,21534690
2020-09-01,86.99,93.5,86.31,93.5,39461265
2020-09-02,95.88,96,91.63,94.3,39704708
2020-09-03,92.88,95.16,92.15,92.59,22779495
2020-09-04,88.8,90.59,88.02,90,22202132
2020-09-07,89.48,97.5,89.4,94.74,40998653
2020-09-08,95.88,95.88,90.7,91,27908409
2020-09-09,88.01,88.7,84.85,85.99,26329156
2020-09-10,87.84,90.17,86.9,87.09,21706271
2020-09-11,87.85,91.2,87.22,91.2,20576370
2020-09-14,91.3,94.5,91.3,92.5,22383909
2020-09-15,94.01,101.75,93.5,101.3,57922128
2020-09-16,100.28,107.87,99,105.4,49378934
2020-09-17,105.51,115.94,105.15,115.94,60235110
2020-09-18,113.99,115.5,111.5,115.5,47375377
2020-09-21,116,119.32,104.34,105.77,58877087
2020-09-22,106.5,110.65,104.01,106.77,46288194
2020-09-23,109,111.01,106.3,110.4,38140914
2020-09-24,107.88,110.03,106.01,106.4,26612570
2020-09-25,108.2,109.79,103.8,105.09,32436317
2020-09-28,106.19,108.1,105.65,106.4,21188287
2020-09-29,108.59,109.51,104.25,107.89,27004576
2020-09-30,108.58,118.23,107.1,116.24,44420102
2020-10-09,123.1,126.14,119.2,120.35,55967807
2020-10-12,123.8,129.03,120.45,128.5,52808892
2020-10-13,128,131.88,125,129.29,46052746
2020-10-14,129.15,132.32,128.1,130.5,31047158
2020-10-15,134.6,137.73,131.33,131.55,40289307
2020-10-16,132.56,133.85,125,127.8,41353551
2020-10-19,128,129.81,126.3,128.08,22200611
2020-10-20,126.18,140.33,126.18,140,54167901
2020-10-21,137.99,139.7,134.17,137.5,38056707
2020-10-22,137.23,145,132.07,143.79,43438939
2020-10-23,142.02,145.78,136.5,138.67,40099412
2020-10-26,136.5,142.85,133.1,139.96,30979604
2020-10-27,137.42,141.5,135.83,140.28,29654540
2020-10-28,139.51,153.48,139.02,151.6,51797365
2020-10-29,147.91,166.76,147.91,158.38,63470495
2020-10-30,160,170.3,154.2,159.81,67329183
2020-11-02,160.91,168.75,160.5,167.98,52491093
2020-11-03,172,172.45,159.58,164.08,66161664
2020-11-04,167,170.33,163,168.03,46094823
2020-11-05,175,184.83,171,184.83,67409211
2020-11-06,189.5,198.85,179.89,190.44,80766685
2020-11-09,191.6,193.67,184.12,190.95,52501612
2020-11-10,186.86,186.88,176.88,182.58,63534950
2020-11-11,176.9,181.89,164.32,164.35,80567515
2020-11-12,168,173.3,165.78,169.33,58663961
2020-11-13,180,182.02,173.29,175.9,60919392
2020-11-16,171.03,171.5,163.5,170.02,54256539
2020-11-17,173.5,175.18,164.46,167,56840934
2020-11-18,165.88,169.18,162.25,167,41703316
2020-11-19,168,168.7,159.52,161.62,47005440
2020-11-20,164.65,177.24,163.22,176.06,70752694
2020-11-23,176.9,185.02,172.07,184.2,60402664
2020-11-24,191.77,194.99,180.71,184.19,64675209
2020-11-25,183,191.7,180.6,183.53,47385764
2020-11-26,183.61,184.8,171.23,175.82,49653819
2020-11-27,175.31,177.9,169.33,174.1,39747615
2020-11-30,171.5,176.74,166.01,172.15,37921283
2020-12-01,168.7,177,167,176.81,40156431
2020-12-02,171.1,172.5,168,169.75,49240138
2020-12-03,169.75,173.66,166.96,171.09,36558081
2020-12-04,171.6,178.8,170.4,171.86,39448988
2020-12-07,171.3,176.66,169.11,175.29,32218589
2020-12-08,178.1,182,176.7,177.97,44574324
2020-12-09,179,181.03,173,173.24,31571447
2020-12-10,168,171.66,166.02,169.52,37043628
2020-12-11,169.35,169.35,162.8,167,35487818
2020-12-14,166.8,170.88,163,170.2,30213225
2020-12-15,170.25,175.05,168.5,174.7,36221802
