Date,Open,High,Low,Close,Volume
2020-06-24,168.41,171.3,167,168.61,18798602
2020-06-29,166.61,168.5,165.8,167.5,19993555
2020-06-30,168.54,171.67,168.5,171.12,18989762
2020-07-01,171.12,185.1,171.12,181.98,27181836
2020-07-02,180,192.34,179.88,189.49,34887021
2020-07-03,189.99,190.5,182.5,188.72,30815941
2020-07-06,188.71,196,185.56,192.82,32843107
2020-07-07,192.78,206.38,190.32,201.89,38411125
2020-07-08,201.5,205.8,199,203.36,29232255
2020-07-09,203.39,205.36,201.5,203.72,29524349
2020-07-10,203,211.8,200.8,207,33547581
2020-07-13,207,225,207,218.2,48880722
2020-07-14,218.3,225.33,212.03,220.9,43873308
2020-07-15,219,226,217.6,223.95,37169954
2020-07-16,221,221.05,201.56,201.56,70573669
2020-07-17,195,209.7,195,205.39,52976677
2020-07-20,205.5,208.5,191.01,201.68,44290656
2020-07-21,201,208.9,198.8,205.58,31785876
2020-07-22,204.25,212.87,202.75,208.9,28066323
2020-07-23,207.3,211.9,205.6,210.07,26541311
2020-07-24,208,208.95,198,201.39,40538626
2020-07-27,203.39,206.8,201.41,204.1,24634688
2020-07-28,205.89,216.94,204.67,214,38449712
2020-07-29,214.35,215.48,209.01,214.98,30136414
2020-07-30,214,218.05,213,216.32,25322564
2020-07-31,216.51,221.01,214.28,217.5,26231782
2020-08-03,218.18,219.93,215.2,217.72,20145355
2020-08-04,217.5,219.8,214,215.8,20676941
2020-08-05,215.6,217.76,213,217.48,18671238
2020-08-06,217.48,218.54,209.66,211.02,32304359
2020-08-07,210,213,203.18,207.26,28723584
2020-08-10,207.26,208.88,202.94,205.94,19152100
2020-08-11,207,213.35,207,209,25009077
2020-08-12,207.92,209.88,203.04,206.47,18024993
2020-08-13,208,210,205.5,206.9,12320969
2020-08-14,206.3,213.3,206.22,212.9,24431491
2020-08-17,214.5,222,214.5,219.99,31515599
2020-08-18,219.99,223,218.12,220.57,19038249
2020-08-19,220.47,225.96,217.27,222.2,23847268
2020-08-20,220,220.92,216,216.44,18490663
2020-08-21,220,220.98,216.44,218.4,15731861
2020-08-24,219.98,226.3,219.19,225,23152218
2020-08-25,226,236.75,225.99,235.6,28547871
2020-08-26,235.4,239.87,232.2,236.65,26209992
2020-08-27,238.98,238.98,231.14,238.08,21348858
2020-08-28,235.98,244.86,233.2,240.5,32724152
2020-08-31,242,246.7,240,240,31571514
2020-09-01,237.48,239.8,233.1,236.24,30087024
2020-09-02,235.2,239.78,233.8,235,19633125
2020-09-03,235.4,243,235.19,238.64,27569574
2020-09-04,234,234,226.27,230.22,37092062
2020-09-07,229.35,233.45,225.1,226.89,23622659
2020-09-08,227.14,229.35,217.6,221.93,35708526
2020-09-09,218.81,220.66,216,217,22706135
2020-09-10,220,225.76,219.96,223.2,23154133
2020-09-11,221.45,227.88,220.18,227.88,20470064
2020-09-14,229.08,231.44,224.18,230.08,20749216
2020-09-15,230,231.4,228,230.33,12036547
2020-09-16,230.74,232.19,225,226.02,18453747
2020-09-17,222.06,226,218.9,222.65,22801632
2020-09-18,222.65,229.52,220.82,229.52,19015650
2020-09-21,228,229.55,224.47,224.9,13028469
2020-09-22,222.46,226.77,222,222.9,12091370
2020-09-23,216.6,221.49,212.46,219.32,25179488
2020-09-24,218.08,221.37,215.88,216.3,16365237
2020-09-25,217.01,219.44,216.37,217.2,11251653
2020-09-28,218.34,222.85,218,220.13,15264425
2020-09-29,222,222.8,218.77,219.73,9972097
